entry,at,order
"""al @ YSDCeva8ZN"" folds",2024-05-28T21:39:15.181Z,171693235518100
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:39:14.261Z,171693235426100
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T21:39:12.082Z,171693235208200
"""ttt @ 4BgyrxeC36"" raises to 2.00",2024-05-28T21:39:11.170Z,171693235117000
"""gg @ 3MTWnFXimt"" posts a big blind of 1.00",2024-05-28T21:39:01.560Z,171693234156012
"""Adurrrr @ XnUsg-Ux8p"" posts a small blind of 0.50",2024-05-28T21:39:01.560Z,171693234156011
"Your hand is 5♦, 2♥",2024-05-28T21:39:01.560Z,171693234156007
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (170.90) | #2 ""sean @ _Jop1SHAcx"" (208.00) | #3 ""Adurrrr @ XnUsg-Ux8p"" (1171.00) | #4 ""gg @ 3MTWnFXimt"" (96.75) | #5 ""ttt @ 4BgyrxeC36"" (1586.59) | #6 ""rampurge @ SUmXpIp4-U"" (109.13) | #7 ""arnav @ 2Ad_lqR7T8"" (150.00) | #9 ""al @ YSDCeva8ZN"" (251.50) | #10 ""Instinct @ YQLJRr1R3W"" (204.72)",2024-05-28T21:39:01.560Z,171693234156001
"-- starting hand #309 (id: jfe6mmsvl52r)  (No Limit Texas Hold'em) (dealer: ""sean @ _Jop1SHAcx"") --",2024-05-28T21:39:01.560Z,171693234156000
"-- ending hand #308 --",2024-05-28T21:38:58.635Z,171693233863502
"""Instinct @ YQLJRr1R3W"" collected 26.50 from pot",2024-05-28T21:38:58.635Z,171693233863501
"Uncalled bet of 19.87 returned to ""Instinct @ YQLJRr1R3W""",2024-05-28T21:38:58.635Z,171693233863500
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T21:38:57.758Z,171693233775800
"""Instinct @ YQLJRr1R3W"" bets 19.87",2024-05-28T21:38:55.038Z,171693233503800
"Turn: 10♣, 2♥, Q♥ [6♦]",2024-05-28T21:38:52.921Z,171693233292100
"""rbd @ i9QjFAKSgr"" checks",2024-05-28T21:38:52.033Z,171693233203300
"""Instinct @ YQLJRr1R3W"" checks",2024-05-28T21:38:41.780Z,171693232178000
"Flop:  [10♣, 2♥, Q♥]",2024-05-28T21:38:40.750Z,171693232075000
"""Instinct @ YQLJRr1R3W"" calls 12.00",2024-05-28T21:38:39.912Z,171693231991200
"""al @ YSDCeva8ZN"" folds",2024-05-28T21:38:38.997Z,171693231899700
"""Adurrrr @ XnUsg-Ux8p"" folds",2024-05-28T21:38:38.080Z,171693231808000
"""sean @ _Jop1SHAcx"" folds",2024-05-28T21:38:37.042Z,171693231704200
"""rbd @ i9QjFAKSgr"" raises to 12.00",2024-05-28T21:38:36.147Z,171693231614700
"""Instinct @ YQLJRr1R3W"" raises to 4.00",2024-05-28T21:38:27.111Z,171693230711100
"""al @ YSDCeva8ZN"" calls 1.00",2024-05-28T21:38:22.373Z,171693230237300
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:38:19.822Z,171693229982200
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T21:38:14.052Z,171693229405200
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T21:38:11.281Z,171693229128100
"""gg @ 3MTWnFXimt"" folds",2024-05-28T21:38:10.333Z,171693229033300
"""Adurrrr @ XnUsg-Ux8p"" posts a big blind of 1.00",2024-05-28T21:38:08.320Z,171693228832012
"""sean @ _Jop1SHAcx"" posts a small blind of 0.50",2024-05-28T21:38:08.320Z,171693228832011
"Your hand is 4♠, 2♠",2024-05-28T21:38:08.320Z,171693228832007
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (182.90) | #2 ""sean @ _Jop1SHAcx"" (208.50) | #3 ""Adurrrr @ XnUsg-Ux8p"" (1172.00) | #4 ""gg @ 3MTWnFXimt"" (96.75) | #5 ""ttt @ 4BgyrxeC36"" (1586.59) | #6 ""rampurge @ SUmXpIp4-U"" (109.13) | #7 ""arnav @ 2Ad_lqR7T8"" (150.00) | #9 ""al @ YSDCeva8ZN"" (252.50) | #10 ""Instinct @ YQLJRr1R3W"" (190.22)",2024-05-28T21:38:08.320Z,171693228832001
"-- starting hand #308 (id: t6mebgxf1x3m)  (No Limit Texas Hold'em) (dealer: ""rbd @ i9QjFAKSgr"") --",2024-05-28T21:38:08.320Z,171693228832000
"-- ending hand #307 --",2024-05-28T21:38:05.318Z,171693228531801
"""Instinct @ YQLJRr1R3W"" collected 190.22 from pot with Straight, 5 High (combination: 5♠, 4♥, 3♦, 2♥, A♦)",2024-05-28T21:38:05.318Z,171693228531800
"River: 4♥, 5♠, 3♦, A♦ [7♣]",2024-05-28T21:38:01.291Z,171693228129100
"""Instinct @ YQLJRr1R3W"" shows a 2♥, 2♣.",2024-05-28T21:37:57.284Z,171693227728401
"""rampurge @ SUmXpIp4-U"" shows a A♥, K♦.",2024-05-28T21:37:57.284Z,171693227728400
"Some players choose to not run it twice.",2024-05-28T21:37:56.429Z,171693227642901
"""Instinct @ YQLJRr1R3W"" chooses to not run it twice.",2024-05-28T21:37:56.429Z,171693227642900
"Remaining players decide whether to run it twice.",2024-05-28T21:37:55.965Z,171693227596501
"""Instinct @ YQLJRr1R3W"" calls 66.61 and go all in",2024-05-28T21:37:55.965Z,171693227596500
"""rampurge @ SUmXpIp4-U"" raises to 66.61",2024-05-28T21:37:54.886Z,171693227488600
"""Instinct @ YQLJRr1R3W"" bets 28.50",2024-05-28T21:37:49.328Z,171693226932800
"""rampurge @ SUmXpIp4-U"" checks",2024-05-28T21:37:42.477Z,171693226247700
"Turn: 4♥, 5♠, 3♦ [A♦]",2024-05-28T21:37:41.337Z,171693226133700
"""rampurge @ SUmXpIp4-U"" calls 14.25",2024-05-28T21:37:40.532Z,171693226053200
"""gg @ 3MTWnFXimt"" folds",2024-05-28T21:37:38.831Z,171693225883100
"""Instinct @ YQLJRr1R3W"" bets 14.25",2024-05-28T21:37:34.678Z,171693225467800
"""rampurge @ SUmXpIp4-U"" checks",2024-05-28T21:37:31.732Z,171693225173200
"""gg @ 3MTWnFXimt"" checks",2024-05-28T21:37:30.089Z,171693225008900
"Flop:  [4♥, 5♠, 3♦]",2024-05-28T21:37:29.074Z,171693224907400
"""gg @ 3MTWnFXimt"" calls 9.00",2024-05-28T21:37:28.264Z,171693224826400
"""sean @ _Jop1SHAcx"" folds",2024-05-28T21:37:22.814Z,171693224281400
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T21:37:21.958Z,171693224195800
"""Instinct @ YQLJRr1R3W"" calls 9.00",2024-05-28T21:37:21.026Z,171693224102600
"""al @ YSDCeva8ZN"" folds",2024-05-28T21:37:19.980Z,171693223998000
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:37:18.981Z,171693223898100
"""rampurge @ SUmXpIp4-U"" raises to 9.00",2024-05-28T21:37:17.712Z,171693223771200
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T21:37:15.273Z,171693223527300
"""gg @ 3MTWnFXimt"" raises to 2.50",2024-05-28T21:37:13.921Z,171693223392100
"""Adurrrr @ XnUsg-Ux8p"" folds",2024-05-28T21:37:10.462Z,171693223046200
"""sean @ _Jop1SHAcx"" posts a big blind of 1.00",2024-05-28T21:37:08.861Z,171693222886112
"""rbd @ i9QjFAKSgr"" posts a small blind of 0.50",2024-05-28T21:37:08.861Z,171693222886111
"Your hand is A♥, K♦",2024-05-28T21:37:08.861Z,171693222886107
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (183.40) | #2 ""sean @ _Jop1SHAcx"" (209.50) | #3 ""Adurrrr @ XnUsg-Ux8p"" (1172.00) | #4 ""gg @ 3MTWnFXimt"" (105.75) | #5 ""ttt @ 4BgyrxeC36"" (1586.59) | #6 ""rampurge @ SUmXpIp4-U"" (198.99) | #7 ""arnav @ 2Ad_lqR7T8"" (150.00) | #9 ""al @ YSDCeva8ZN"" (252.50) | #10 ""Instinct @ YQLJRr1R3W"" (89.86)",2024-05-28T21:37:08.861Z,171693222886101
"-- starting hand #307 (id: ip49kfyvdvql)  (No Limit Texas Hold'em) (dealer: ""Instinct @ YQLJRr1R3W"") --",2024-05-28T21:37:08.861Z,171693222886100
"-- ending hand #306 --",2024-05-28T21:37:05.846Z,171693222584603
"""rbd @ i9QjFAKSgr"" shows a 9♦, A♥.",2024-05-28T21:37:05.846Z,171693222584602
"""al @ YSDCeva8ZN"" collected 36.00 from pot with Two Pair, 8's & 2's (combination: 8♦, 8♣, 2♥, 2♣, A♠)",2024-05-28T21:37:05.846Z,171693222584601
"""al @ YSDCeva8ZN"" shows a 2♥, A♠.",2024-05-28T21:37:05.846Z,171693222584600
"""al @ YSDCeva8ZN"" calls 7.50",2024-05-28T21:37:05.035Z,171693222503500
"""rbd @ i9QjFAKSgr"" bets 7.50",2024-05-28T21:37:01.067Z,171693222106700
"River: 2♣, 8♦, 4♣, 8♣ [6♦]",2024-05-28T21:36:50.838Z,171693221083800
"""al @ YSDCeva8ZN"" checks",2024-05-28T21:36:50.004Z,171693221000400
"""rbd @ i9QjFAKSgr"" checks",2024-05-28T21:36:44.523Z,171693220452300
"Turn: 2♣, 8♦, 4♣ [8♣]",2024-05-28T21:36:42.649Z,171693220264900
"""rbd @ i9QjFAKSgr"" calls 6.00",2024-05-28T21:36:41.819Z,171693220181900
"""Instinct @ YQLJRr1R3W"" folds",2024-05-28T21:36:35.160Z,171693219516000
"""al @ YSDCeva8ZN"" bets 6.00",2024-05-28T21:36:34.210Z,171693219421000
"""rbd @ i9QjFAKSgr"" checks",2024-05-28T21:36:29.557Z,171693218955700
"""Instinct @ YQLJRr1R3W"" checks",2024-05-28T21:36:27.916Z,171693218791600
"Flop:  [2♣, 8♦, 4♣]",2024-05-28T21:36:27.128Z,171693218712800
"""rbd @ i9QjFAKSgr"" calls 3.00",2024-05-28T21:36:26.281Z,171693218628100
"""Instinct @ YQLJRr1R3W"" calls 3.00",2024-05-28T21:36:18.776Z,171693217877600
"""al @ YSDCeva8ZN"" raises to 3.00",2024-05-28T21:36:17.581Z,171693217758100
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:36:12.815Z,171693217281500
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T21:36:11.807Z,171693217180700
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T21:36:10.855Z,171693217085500
"""gg @ 3MTWnFXimt"" folds",2024-05-28T21:36:09.812Z,171693216981200
"""Adurrrr @ XnUsg-Ux8p"" folds",2024-05-28T21:36:08.894Z,171693216889400
"""sean @ _Jop1SHAcx"" folds",2024-05-28T21:36:08.005Z,171693216800500
"""rbd @ i9QjFAKSgr"" posts a big blind of 1.00",2024-05-28T21:36:06.710Z,171693216671012
"""Instinct @ YQLJRr1R3W"" posts a small blind of 0.50",2024-05-28T21:36:06.710Z,171693216671011
"Your hand is J♥, 9♣",2024-05-28T21:36:06.710Z,171693216671007
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (199.90) | #2 ""sean @ _Jop1SHAcx"" (209.50) | #3 ""Adurrrr @ XnUsg-Ux8p"" (1172.00) | #4 ""gg @ 3MTWnFXimt"" (105.75) | #5 ""ttt @ 4BgyrxeC36"" (1586.59) | #6 ""rampurge @ SUmXpIp4-U"" (198.99) | #7 ""arnav @ 2Ad_lqR7T8"" (150.00) | #9 ""al @ YSDCeva8ZN"" (233.00) | #10 ""Instinct @ YQLJRr1R3W"" (92.86)",2024-05-28T21:36:06.710Z,171693216671001
"-- starting hand #306 (id: m0hmgiigdgeb)  (No Limit Texas Hold'em) (dealer: ""al @ YSDCeva8ZN"") --",2024-05-28T21:36:06.710Z,171693216671000
"-- ending hand #305 --",2024-05-28T21:36:03.720Z,171693216372002
"""sean @ _Jop1SHAcx"" collected 67.50 from pot",2024-05-28T21:36:03.720Z,171693216372001
"Uncalled bet of 48.00 returned to ""sean @ _Jop1SHAcx""",2024-05-28T21:36:03.720Z,171693216372000
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T21:36:02.903Z,171693216290300
"""sean @ _Jop1SHAcx"" bets 48.00",2024-05-28T21:35:50.478Z,171693215047800
"River: 6♥, K♣, 10♦, 10♥ [9♠]",2024-05-28T21:35:30.056Z,171693213005600
"""ttt @ 4BgyrxeC36"" calls 18.00",2024-05-28T21:35:29.146Z,171693212914600
"""sean @ _Jop1SHAcx"" bets 18.00",2024-05-28T21:35:15.438Z,171693211543800
"Turn: 6♥, K♣, 10♦ [10♥]",2024-05-28T21:35:04.621Z,171693210462100
"""sean @ _Jop1SHAcx"" calls 6.00",2024-05-28T21:35:03.722Z,171693210372200
"""ttt @ 4BgyrxeC36"" bets 6.00",2024-05-28T21:34:55.758Z,171693209575800
"""sean @ _Jop1SHAcx"" checks",2024-05-28T21:34:45.031Z,171693208503100
"Flop:  [6♥, K♣, 10♦]",2024-05-28T21:34:43.869Z,171693208386900
"""sean @ _Jop1SHAcx"" calls 9.00",2024-05-28T21:34:43.054Z,171693208305400
"""Instinct @ YQLJRr1R3W"" folds",2024-05-28T21:34:37.892Z,171693207789200
"""al @ YSDCeva8ZN"" folds",2024-05-28T21:34:36.955Z,171693207695500
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:34:34.049Z,171693207404900
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T21:34:33.095Z,171693207309500
"""ttt @ 4BgyrxeC36"" raises to 9.00",2024-05-28T21:34:32.105Z,171693207210500
"""gg @ 3MTWnFXimt"" folds",2024-05-28T21:34:15.855Z,171693205585500
"""Adurrrr @ XnUsg-Ux8p"" folds",2024-05-28T21:34:14.948Z,171693205494800
"""sean @ _Jop1SHAcx"" raises to 3.00",2024-05-28T21:34:11.294Z,171693205129400
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T21:34:09.318Z,171693204931800
"""Instinct @ YQLJRr1R3W"" posts a big blind of 1.00",2024-05-28T21:34:07.618Z,171693204761812
"""al @ YSDCeva8ZN"" posts a small blind of 0.50",2024-05-28T21:34:07.618Z,171693204761811
"Your hand is 5♦, Q♠",2024-05-28T21:34:07.618Z,171693204761807
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (199.90) | #2 ""sean @ _Jop1SHAcx"" (175.00) | #3 ""Adurrrr @ XnUsg-Ux8p"" (1172.00) | #4 ""gg @ 3MTWnFXimt"" (105.75) | #5 ""ttt @ 4BgyrxeC36"" (1619.59) | #6 ""rampurge @ SUmXpIp4-U"" (198.99) | #7 ""arnav @ 2Ad_lqR7T8"" (150.00) | #9 ""al @ YSDCeva8ZN"" (233.50) | #10 ""Instinct @ YQLJRr1R3W"" (93.86)",2024-05-28T21:34:07.618Z,171693204761801
"-- starting hand #305 (id: j4wymqld05sz)  (No Limit Texas Hold'em) (dealer: ""arnav @ 2Ad_lqR7T8"") --",2024-05-28T21:34:07.618Z,171693204761800
"-- ending hand #304 --",2024-05-28T21:34:04.703Z,171693204470302
"""Instinct @ YQLJRr1R3W"" collected 2.50 from pot",2024-05-28T21:34:04.703Z,171693204470301
"Uncalled bet of 91.36 returned to ""Instinct @ YQLJRr1R3W""",2024-05-28T21:34:04.703Z,171693204470300
"""al @ YSDCeva8ZN"" folds",2024-05-28T21:34:03.879Z,171693204387900
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:33:59.859Z,171693203985900
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T21:33:56.313Z,171693203631300
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T21:33:55.381Z,171693203538100
"""gg @ 3MTWnFXimt"" folds",2024-05-28T21:33:54.417Z,171693203441700
"""Adurrrr @ XnUsg-Ux8p"" folds",2024-05-28T21:33:53.477Z,171693203347700
"""sean @ _Jop1SHAcx"" folds",2024-05-28T21:33:52.461Z,171693203246100
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T21:33:51.577Z,171693203157700
"""Instinct @ YQLJRr1R3W"" raises to 92.36 and go all in",2024-05-28T21:33:50.659Z,171693203065900
"""al @ YSDCeva8ZN"" posts a big blind of 1.00",2024-05-28T21:33:46.527Z,171693202652712
"""arnav @ 2Ad_lqR7T8"" posts a small blind of 0.50",2024-05-28T21:33:46.527Z,171693202652711
"Your hand is 4♠, K♥",2024-05-28T21:33:46.527Z,171693202652707
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (199.90) | #2 ""sean @ _Jop1SHAcx"" (175.00) | #3 ""Adurrrr @ XnUsg-Ux8p"" (1172.00) | #4 ""gg @ 3MTWnFXimt"" (105.75) | #5 ""ttt @ 4BgyrxeC36"" (1619.59) | #6 ""rampurge @ SUmXpIp4-U"" (198.99) | #7 ""arnav @ 2Ad_lqR7T8"" (150.50) | #9 ""al @ YSDCeva8ZN"" (234.50) | #10 ""Instinct @ YQLJRr1R3W"" (92.36)",2024-05-28T21:33:46.527Z,171693202652701
"-- starting hand #304 (id: sxjalunzswif)  (No Limit Texas Hold'em) (dealer: ""rampurge @ SUmXpIp4-U"") --",2024-05-28T21:33:46.527Z,171693202652700
"-- ending hand #303 --",2024-05-28T21:33:43.621Z,171693202362102
"""gg @ 3MTWnFXimt"" collected 34.50 from pot",2024-05-28T21:33:43.621Z,171693202362101
"Uncalled bet of 14.00 returned to ""gg @ 3MTWnFXimt""",2024-05-28T21:33:43.621Z,171693202362100
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T21:33:42.819Z,171693202281900
"""gg @ 3MTWnFXimt"" bets 14.00",2024-05-28T21:33:40.986Z,171693202098600
"Turn: 5♦, 4♠, 8♠ [9♠]",2024-05-28T21:33:32.228Z,171693201222800
"""ttt @ 4BgyrxeC36"" checks",2024-05-28T21:33:31.415Z,171693201141500
"""gg @ 3MTWnFXimt"" checks",2024-05-28T21:33:20.595Z,171693200059500
"Flop:  [5♦, 4♠, 8♠]",2024-05-28T21:33:19.097Z,171693199909700
"""gg @ 3MTWnFXimt"" calls 15.00",2024-05-28T21:33:18.230Z,171693199823000
"""Adurrrr @ XnUsg-Ux8p"" folds",2024-05-28T21:33:16.194Z,171693199619400
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:33:15.250Z,171693199525000
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T21:33:14.368Z,171693199436800
"""ttt @ 4BgyrxeC36"" raises to 15.00",2024-05-28T21:33:03.637Z,171693198363700
"""gg @ 3MTWnFXimt"" calls 3.00",2024-05-28T21:32:54.831Z,171693197483100
"""Adurrrr @ XnUsg-Ux8p"" raises to 3.00",2024-05-28T21:32:53.614Z,171693197361400
"""sean @ _Jop1SHAcx"" folds",2024-05-28T21:32:51.176Z,171693197117600
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T21:32:50.260Z,171693197026000
"""Instinct @ YQLJRr1R3W"" folds",2024-05-28T21:32:49.354Z,171693196935400
"""al @ YSDCeva8ZN"" folds",2024-05-28T21:32:48.406Z,171693196840600
"""arnav @ 2Ad_lqR7T8"" posts a big blind of 1.00",2024-05-28T21:32:47.247Z,171693196724712
"""rampurge @ SUmXpIp4-U"" posts a small blind of 0.50",2024-05-28T21:32:47.247Z,171693196724711
"Your hand is A♦, 2♠",2024-05-28T21:32:47.247Z,171693196724707
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (199.90) | #2 ""sean @ _Jop1SHAcx"" (175.00) | #3 ""Adurrrr @ XnUsg-Ux8p"" (1175.00) | #4 ""gg @ 3MTWnFXimt"" (86.25) | #5 ""ttt @ 4BgyrxeC36"" (1634.59) | #6 ""rampurge @ SUmXpIp4-U"" (199.49) | #7 ""arnav @ 2Ad_lqR7T8"" (151.50) | #9 ""al @ YSDCeva8ZN"" (234.50) | #10 ""Instinct @ YQLJRr1R3W"" (92.36)",2024-05-28T21:32:47.247Z,171693196724701
"-- starting hand #303 (id: twp5vl0dbmnm)  (No Limit Texas Hold'em) (dealer: ""ttt @ 4BgyrxeC36"") --",2024-05-28T21:32:47.247Z,171693196724700
"-- ending hand #302 --",2024-05-28T21:32:44.320Z,171693196432002
"""al @ YSDCeva8ZN"" collected 6.50 from pot",2024-05-28T21:32:44.320Z,171693196432001
"Uncalled bet of 2.50 returned to ""al @ YSDCeva8ZN""",2024-05-28T21:32:44.320Z,171693196432000
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:32:43.501Z,171693196350100
"""al @ YSDCeva8ZN"" bets 2.50",2024-05-28T21:32:41.542Z,171693196154200
"""arnav @ 2Ad_lqR7T8"" checks",2024-05-28T21:32:35.105Z,171693195510500
"Flop:  [7♠, 8♥, 6♣]",2024-05-28T21:32:31.708Z,171693195170800
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T21:32:30.878Z,171693195087800
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T21:32:26.908Z,171693194690800
"""gg @ 3MTWnFXimt"" folds",2024-05-28T21:32:25.893Z,171693194589300
"""Adurrrr @ XnUsg-Ux8p"" folds",2024-05-28T21:32:24.924Z,171693194492400
"""sean @ _Jop1SHAcx"" folds",2024-05-28T21:32:22.339Z,171693194233900
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T21:32:21.445Z,171693194144500
"""Instinct @ YQLJRr1R3W"" folds",2024-05-28T21:32:20.556Z,171693194055600
"""al @ YSDCeva8ZN"" calls 2.50",2024-05-28T21:32:17.914Z,171693193791400
"""arnav @ 2Ad_lqR7T8"" raises to 2.50",2024-05-28T21:32:15.512Z,171693193551200
"""rampurge @ SUmXpIp4-U"" posts a big blind of 1.00",2024-05-28T21:32:12.894Z,171693193289412
"""ttt @ 4BgyrxeC36"" posts a small blind of 0.50",2024-05-28T21:32:12.894Z,171693193289411
"Your hand is A♥, 3♠",2024-05-28T21:32:12.894Z,171693193289407
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (199.90) | #2 ""sean @ _Jop1SHAcx"" (175.00) | #3 ""Adurrrr @ XnUsg-Ux8p"" (1175.00) | #4 ""gg @ 3MTWnFXimt"" (86.25) | #5 ""ttt @ 4BgyrxeC36"" (1635.09) | #6 ""rampurge @ SUmXpIp4-U"" (200.49) | #7 ""arnav @ 2Ad_lqR7T8"" (154.00) | #9 ""al @ YSDCeva8ZN"" (230.50) | #10 ""Instinct @ YQLJRr1R3W"" (92.36)",2024-05-28T21:32:12.894Z,171693193289401
"-- starting hand #302 (id: tdjh7kbjkejs)  (No Limit Texas Hold'em) (dealer: ""gg @ 3MTWnFXimt"") --",2024-05-28T21:32:12.894Z,171693193289400
"-- ending hand #301 --",2024-05-28T21:32:09.892Z,171693192989202
"""gg @ 3MTWnFXimt"" collected 2.00 from pot",2024-05-28T21:32:09.892Z,171693192989201
"Uncalled bet of 2.00 returned to ""gg @ 3MTWnFXimt""",2024-05-28T21:32:09.892Z,171693192989200
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T21:32:09.031Z,171693192903100
"""gg @ 3MTWnFXimt"" raises to 3.00",2024-05-28T21:31:53.165Z,171693191316500
"""Adurrrr @ XnUsg-Ux8p"" folds",2024-05-28T21:31:48.322Z,171693190832200
"""sean @ _Jop1SHAcx"" folds",2024-05-28T21:31:47.384Z,171693190738400
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T21:31:46.507Z,171693190650700
"""Instinct @ YQLJRr1R3W"" folds",2024-05-28T21:31:45.582Z,171693190558200
"""al @ YSDCeva8ZN"" folds",2024-05-28T21:31:44.550Z,171693190455000
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:31:39.782Z,171693189978200
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T21:31:38.921Z,171693189892100
"""ttt @ 4BgyrxeC36"" posts a big blind of 1.00",2024-05-28T21:31:34.863Z,171693189486313
"""gg @ 3MTWnFXimt"" posts a small blind of 0.50",2024-05-28T21:31:34.863Z,171693189486312
"Your hand is A♦, 10♣",2024-05-28T21:31:34.863Z,171693189486308
"Player stacks: #1 ""rbd @ i9QjFAKSgr"" (199.90) | #2 ""sean @ _Jop1SHAcx"" (175.00) | #3 ""Adurrrr @ XnUsg-Ux8p"" (1175.00) | #4 ""gg @ 3MTWnFXimt"" (85.25) | #5 ""ttt @ 4BgyrxeC36"" (1636.09) | #6 ""rampurge @ SUmXpIp4-U"" (200.49) | #7 ""arnav @ 2Ad_lqR7T8"" (154.00) | #9 ""al @ YSDCeva8ZN"" (230.50) | #10 ""Instinct @ YQLJRr1R3W"" (92.36)",2024-05-28T21:31:34.863Z,171693189486302
"-- starting hand #301 (id: gjpsqcq9nb2v)  (No Limit Texas Hold'em) (dealer: ""Adurrrr @ XnUsg-Ux8p"") --",2024-05-28T21:31:34.863Z,171693189486301
"The admin updated the player ""rbd @ i9QjFAKSgr"" stack from 79.90 to 199.90.",2024-05-28T21:31:34.863Z,171693189486300
"-- ending hand #300 --",2024-05-28T21:31:31.859Z,171693189185903
"""Adurrrr @ XnUsg-Ux8p"" shows a 10♣, 9♦.",2024-05-28T21:31:31.859Z,171693189185902
"""ttt @ 4BgyrxeC36"" collected 654.50 from pot with Three of a Kind, Q's (combination: Q♠, Q♥, Q♦, A♠, J♣)",2024-05-28T21:31:31.859Z,171693189185901
"""ttt @ 4BgyrxeC36"" shows a Q♠, Q♥.",2024-05-28T21:31:31.859Z,171693189185900
"""ttt @ 4BgyrxeC36"" calls 250.00",2024-05-28T21:31:31.039Z,171693189103900
"""Adurrrr @ XnUsg-Ux8p"" bets 250.00",2024-05-28T21:31:11.101Z,171693187110100
"WARNING: the admin queued the stack change for the player ""rbd @ i9QjFAKSgr"" adding 120.00 chips in the next hand.",2024-05-28T21:31:09.587Z,171693186958700
"River: J♣, Q♦, 7♠, 2♦ [A♠]",2024-05-28T21:31:00.427Z,171693186042700
"""ttt @ 4BgyrxeC36"" calls 72.00",2024-05-28T21:30:59.619Z,171693185961900
"""gg @ 3MTWnFXimt"" folds",2024-05-28T21:30:50.303Z,171693185030300
"""Adurrrr @ XnUsg-Ux8p"" raises to 72.00",2024-05-28T21:30:46.028Z,171693184602800
"""ttt @ 4BgyrxeC36"" raises to 24.00",2024-05-28T21:30:32.702Z,171693183270200
"""gg @ 3MTWnFXimt"" calls 4.50",2024-05-28T21:30:23.240Z,171693182324000
"""Adurrrr @ XnUsg-Ux8p"" bets 4.50",2024-05-28T21:30:20.363Z,171693182036300
"Turn: J♣, Q♦, 7♠ [2♦]",2024-05-28T21:30:17.126Z,171693181712600
"""ttt @ 4BgyrxeC36"" checks",2024-05-28T21:30:16.321Z,171693181632100
"""gg @ 3MTWnFXimt"" checks",2024-05-28T21:30:05.725Z,171693180572500
"""Adurrrr @ XnUsg-Ux8p"" checks",2024-05-28T21:30:04.653Z,171693180465300
"Flop:  [J♣, Q♦, 7♠]",2024-05-28T21:30:03.295Z,171693180329500
"""gg @ 3MTWnFXimt"" calls 2.00",2024-05-28T21:30:02.492Z,171693180249200
"""Adurrrr @ XnUsg-Ux8p"" calls 2.00",2024-05-28T21:30:01.294Z,171693180129400
"""sean @ _Jop1SHAcx"" folds",2024-05-28T21:29:56.247Z,171693179624700
"""rbd @ i9QjFAKSgr"" folds",2024-05-28T21:29:55.363Z,171693179536300
"""Instinct @ YQLJRr1R3W"" folds",2024-05-28T21:29:53.092Z,171693179309200
"""al @ YSDCeva8ZN"" folds",2024-05-28T21:29:52.121Z,171693179212100
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T21:29:49.245Z,171693178924500
"""rampurge @ SUmXpIp4-U"" folds",2024-05-28T21:29:48.264Z,171693178826400
"""ttt @ 4BgyrxeC36"" raises to 2.00",2024-05-28T21:29:47.342Z,171693178734200
"""gg @ 3MTWnFXimt"" posts a big blind of 1.00",2024-05-28T21:29:43.655Z,171693178365512
"""Adurrrr @ XnUsg-Ux8p"" posts a small blind of 0.50",2024-05-28T21:29:43.655Z,171693178365511
